time,open,high,low,close,Volume,Volume MA,NV,USDCNH_close,USDJPY_close,USDGBP_close,USDCAD_close,USDCHF_close,USDNZD_close,EURUSD_close,EURCNH_close,EURJPY_close,EURGBP_close,EURCAD_close,EURCHF_close,EURNZD_close,AUDUSD_close,AUDCNH_close,AUDJPY_close,AUDGBP_close,AUDEUR_close,AUDCAD_close,AUDCHF_close,AUDNZD_close,SPX500_close,EURO50_close,AUS200_close,XAUUSD_close,WTIOIL_close
1698356340,0.63211,0.63213,0.63211,0.63213,7,41.3,7,7.32313,150.383,0.8245586549799221,1.38273,0.89876,1.718567402213515,1.05617,7.73219,158.819,0.8708,1.46037,0.9493699999999999,1.81433,0.63213,4.6278,95.06,0.5213709971741691,0.5986876766128646,0.8741,0.56818,1.08609,4140.96,4035.01,6798.93,1984.83,83.481
1698356460,0.63213,0.63213,0.63212,0.63213,2,30.1,0,7.3232,150.381,0.8245654540057389,1.38274,0.89866,1.718567402213515,1.05616,7.73199,158.81799999999998,0.87081,1.46035,0.94923,1.8143099999999999,0.63213,4.62783,95.06700000000001,0.5213954628166826,0.5987055984960515,0.87412,0.56814,1.0861,4140.96,4035.01,6798.93,1984.83,83.481
1698356580,0.63213,0.63213,0.63213,0.63213,3,20.3,0,7.323230000000001,150.381,0.8245586549799221,1.38275,0.89872,1.718626473722201,1.05613,7.73206,158.81199999999998,0.87088,1.4603000000000002,0.94924,1.8143,0.63213,4.62783,95.06800000000001,0.5214036185411127,0.5987306909352174,0.87411,0.56818,1.08611,4140.96,4035.01,6798.93,1984.83,83.481
1698356640,0.63213,0.63215,0.63197,0.63199,46,18.35,-46,7.32326,150.382,0.8245586549799221,1.38275,0.89873,1.7186560109993985,1.05612,7.73213,158.813,0.87087,1.46029,0.94924,1.81452,0.63199,4.62598,95.044,0.5213030491015342,0.5986195832410461,0.87395,0.56807,1.08593,4140.96,4035.01,6798.93,1984.83,83.481
1698356700,0.63199,0.632,0.63194,0.63198,25,17.9,-25,7.32327,150.384,0.8245858517559556,1.38275,0.89889,1.7185083347654238,1.05614,7.73208,158.817,0.87086,1.4603,0.94942,1.81442,0.63198,4.62707,95.043,0.5212378356120114,0.5985085167761938,0.87392,0.56814,1.08592,4140.96,4035.01,6798.93,1984.83,83.481
1698356760,0.63198,0.63199,0.63197,0.63197,5,17.25,-5,7.32328,150.382,0.824551856066228,1.38274,0.8989,1.7185083347654238,1.05611,7.73213,158.817,0.8708,1.46028,0.94941,1.81436,0.63197,4.62707,95.039,0.5212785921307783,0.5985909169814257,0.87392,0.56814,1.0859,4140.96,4035.01,6798.93,1984.83,83.481
1698356820,0.63197,0.63198,0.63196,0.63196,4,17.35,-4,7.32323,150.37,0.824551856066228,1.38276,0.89869,1.7185083347654238,1.05613,7.73189,158.803,0.87079,1.46032,0.94922,1.81439,0.63196,4.62701,95.031,0.5212785921307783,0.5985909169814257,0.87393,0.56804,1.08591,4140.96,4035.01,6798.93,1984.83,83.481
1698356880,0.63196,0.63201,0.63196,0.63197,5,17.5,5,7.32323,150.365,0.824551856066228,1.38276,0.89873,1.7186560109993985,1.05614,7.73185,158.797,0.87081,1.46033,0.94925,1.81434,0.63197,4.62703,95.032,0.5212840268148503,0.5985945001137329,0.87395,0.56806,1.08589,4140.96,4035.01,6798.93,1984.83,83.481
1698356940,0.63197,0.63199,0.63197,0.63198,13,17.95,13,7.32322,150.356,0.824606250515379,1.38275,0.8984,1.7187446289230346,1.05613,7.73202,158.795,0.87089,1.46034,0.94892,1.81434,0.63198,4.62681,95.033,0.5213220727765614,0.5986088330719408,0.87394,0.56788,1.08593,4140.96,4035.01,6798.93,1984.83,83.481
1698357000,0.63198,0.63201,0.63198,0.632,27,18.85,27,7.32322,150.356,0.824551856066228,1.38269,0.89845,1.7189514396218306,1.05605,7.73092,158.78,0.87071,1.46014,0.94888,1.81443,0.632,4.62683,95.025,0.521197085465898,0.5985300102947162,0.87383,0.56784,1.08599,4140.96,4035.01,6798.93,1984.83,83.481
1698357060,0.632,0.632,0.63198,0.632,11,18.95,0,7.32322,150.363,0.8245450572646542,1.38266,0.89867,1.7186560109993985,1.05608,7.73115,158.798,0.87069,1.46016,0.94915,1.81422,0.632,4.6265,95.027,0.5211699222414476,0.5985049346731863,0.87382,0.56796,1.08578,4140.96,4035.01,6798.93,1984.83,83.481
1698357120,0.632,0.632,0.63197,0.63199,21,18.9,-21,7.32322,150.354,0.8245586549799221,1.38265,0.89896,1.718626473722201,1.05608,7.73114,158.787,0.87069,1.46015,0.94938,1.81414,0.63199,4.62688,95.031,0.5212867441993818,0.5986410847376455,0.87388,0.56818,1.08585,4140.96,4035.01,6798.93,1984.83,83.481
1698357180,0.63199,0.632,0.63199,0.632,11,17.3,11,7.32322,150.352,0.8245450572646542,1.38264,0.89901,1.718567402213515,1.0561,7.73165,158.789,0.87074,1.4602,0.94946,1.81415,0.632,4.62663,95.029,0.5212785921307783,0.5986195832410461,0.87389,0.5682,1.08583,4140.96,4035.01,6798.93,1984.83,83.481
1698357240,0.632,0.632,0.632,0.632,6,15.45,0,7.32327,150.352,0.8245450572646542,1.38261,0.89833,1.718626473722201,1.05613,7.73195,158.796,0.87072,1.46022,0.94888,1.81427,0.632,4.6261,95.031,0.5212840268148503,0.5986016665070395,0.87388,0.56786,1.08585,4140.96,4035.01,6798.93,1984.83,83.481
1698357300,0.632,0.632,0.63199,0.632,8,14.55,0,7.32337,150.346,0.8245450572646542,1.38261,0.89876,1.7185969374602574,1.05609,7.73166,158.785,0.8707,1.46019,0.94923,1.81425,0.632,4.62615,95.029,0.521289461612244,0.5986195832410461,0.8739,0.56806,1.0859,4140.96,4035.01,6798.93,1984.83,83.481
1698357360,0.632,0.63201,0.63199,0.632,23,14.6,0,7.32337,150.373,0.8245450572646542,1.38263,0.89887,1.7185969374602574,1.0561,7.73151,158.812,0.87071,1.46017,0.94937,1.81423,0.632,4.62686,95.044,0.521294896522963,0.5986231667165519,0.87391,0.56816,1.08589,4140.96,4035.01,6798.93,1984.83,83.481
1698357420,0.632,0.63212,0.63199,0.63212,80,16.9,80,7.32344,150.379,0.8245246615326264,1.38263,0.89881,1.7183311567805346,1.05607,7.73151,158.811,0.87067,1.46014,0.94928,1.81395,0.63212,4.62713,95.062,0.5213628424702171,0.5987271061722778,0.87403,0.56822,1.08587,4140.96,4035.01,6798.93,1984.83,83.481
1698357480,0.63212,0.63215,0.63211,0.63212,65,19.6,0,7.32344,150.379,0.8244974687927707,1.38251,0.89838,1.7187150885997629,1.0561,7.73191,158.817,0.87065,1.46015,0.94898,1.81434,0.63212,4.62678,95.065,0.5213546880213547,0.5987378605898765,0.87405,0.56804,1.08617,4140.96,4035.01,6798.93,1984.83,83.481
1698357540,0.63212,0.63216,0.63209,0.63214,34,20.2,34,7.32343,150.377,0.8244906708880589,1.38255,0.89882,1.718537867981921,1.0561,7.73161,158.815,0.87065,1.46014,0.94932,1.81424,0.63214,4.62711,95.065,0.5213601242922536,0.5987450304162475,0.87403,0.56823,1.08606,4140.96,4035.01,6798.93,1984.83,83.481
1698357600,0.63214,0.6325,0.63211,0.63243,159,27.75,159,7.32344,150.376,0.824334350012365,1.3829,0.89895,1.7176818166202892,1.05643,7.73433,158.858,0.87078,1.46094,0.94968,1.81392,0.63243,4.62935,95.1,0.5214525582462508,0.5987378605898765,0.87457,0.5685,1.08607,4153.12,4035.01,6798.93,1984.83,83.424
1698357660,0.63243,0.63248,0.63243,0.63245,27,28.75,27,7.3233,150.371,0.8243207596940122,1.38283,0.89894,1.7175638074954487,1.05644,7.73494,158.861,0.87079,1.46091,0.94968,1.81406,0.63245,4.63069,95.105,0.5214498391327247,0.5987665409256931,0.87466,0.56857,1.0861,4152.5,4035.01,6798.93,1984.26,83.44
1698357720,0.63245,0.63249,0.6324,0.63244,27,30,-27,7.32335,150.374,0.8243207596940122,1.38273,0.89893,1.7176228100309174,1.05648,7.73504,158.87,0.87084,1.46085,0.94971,1.81418,0.63244,4.63059,95.103,0.5213791521332228,0.5986769239979645,0.87454,0.56854,1.08615,4151.87,4035.01,6798.93,1984.08,83.455
1698357780,0.63244,0.63244,0.6324,0.63241,13,30.5,-13,7.32342,150.385,0.824334350012365,1.38274,0.89892,1.7176228100309174,1.05646,7.73518,158.875,0.87082,1.46085,0.94971,1.81438,0.63241,4.63035,95.105,0.5213954628166826,0.598666171769298,0.87453,0.5685,1.08619,4151.36,4035.01,6798.93,1983.92,83.561
1698357840,0.63241,0.63241,0.63241,0.63241,1,28.25,0,7.32334,150.382,0.824334350012365,1.38268,0.89898,1.7176523128188392,1.05644,7.73496,158.866,0.8708,1.46072,0.94973,1.81439,0.63241,4.63036,95.104,0.5213873073473899,0.5986769239979645,0.87449,0.56852,1.08617,4151.12,4035.01,6798.93,1983.75,83.594
1698357900,0.63241,0.6326,0.63241,0.63257,60,30,60,7.32324,150.387,0.8243207596940122,1.38267,0.89898,1.7173573305397656,1.05648,7.7351,158.87,0.87083,1.46077,0.94976,1.81407,0.63257,4.63145,95.127,0.5215259850322043,0.5988167381254641,0.87469,0.56869,1.08638,4152.12,4035.01,6798.93,1983.88,83.556
1698357960,0.63257,0.63257,0.63256,0.63257,6,30.05,0,7.32323,150.386,0.8243071698237632,1.38267,0.89908,1.7173573305397656,1.05647,7.73493,158.868,0.87082,1.46076,0.94983,1.81411,0.63257,4.63149,95.13,0.5215232651528585,0.5988203239617953,0.87471,0.56873,1.08619,4151.11,4035.01,6798.93,1983.97,83.535
1698358020,0.63257,0.63266,0.63256,0.63263,57,32.7,57,7.32322,150.379,0.824313964702876,1.38273,0.89901,1.7173868242082846,1.05646,7.73472,158.87,0.87082,1.46079,0.94976,1.81419,0.63263,4.63186,95.132,0.5215314248760059,0.5988597709960236,0.87477,0.56874,1.08642,4151.13,4035.01,6798.93,1983.92,83.53
1698358080,0.63263,0.63263,0.63253,0.63253,37,34.3,-37,7.32336,150.378,0.824313964702876,1.38275,0.89901,1.7174753112924004,1.0564,7.73462,158.862,0.87078,1.46075,0.94973,1.8141,0.63253,4.63134,95.118,0.5214444009907443,0.598788052980767,0.87466,0.56865,1.08634,4152.38,4035.01,6798.93,1983.94,83.526
1698358140,0.63253,0.63253,0.63252,0.63252,7,34,-7,7.32332,150.382,0.8243071698237632,1.38275,0.899,1.7175048090134653,1.05641,7.73465,158.864,0.87078,1.46074,0.9497599999999999,1.81425,0.63252,4.63117,95.116,0.5214579965583772,0.5987772967600161,0.87465,0.56864,1.08631,4153.13,4035.01,6798.93,1983.92,83.47
1698358200,0.63252,0.63252,0.63246,0.63246,50,35.15,-50,7.32353,150.382,0.8243411453395874,1.38273,0.899,1.7175343077477971,1.05643,7.73464,158.864,0.87081,1.46073,0.9497599999999999,1.81432,0.63246,4.63085,95.109,0.5214226495570515,0.5987271061722778,0.87454,0.56859,1.08628,4152.37,4035.01,6798.93,1983.99,83.47
1698358260,0.63246,0.6325,0.63246,0.6325,26,35.9,26,7.32372,150.383,0.8243411453395874,1.38273,0.899,1.7175343077477971,1.0564,7.73461,158.86,0.87081,1.4607,0.94977,1.81429,0.6325,4.63102,95.116,0.5214715928349803,0.5987772967600161,0.87464,0.56859,1.08628,4152.88,4035.01,6798.93,1983.97,83.48
1698358320,0.6325,0.63252,0.63246,0.63252,40,36.85,40,7.32369,150.381,0.824334350012365,1.38263,0.89902,1.7175343077477971,1.0564,7.73459,158.858,0.87078,1.46061,0.9497599999999999,1.8143,0.63252,4.63107,95.119,0.5214824703667587,0.5987916384735604,0.87461,0.5686,1.08631,4153.62,4035.01,6798.93,1984.19,83.509
1698358380,0.63252,0.63253,0.63242,0.63244,35,38.05,-35,7.3237,150.381,0.8243207596940122,1.38267,0.89902,1.7176523128188392,1.05635,7.73425,158.857,0.87076,1.46056,0.94967,1.81434,0.63244,4.63047,95.106,0.5213791521332228,0.5987378605898765,0.87446,0.56853,1.08631,4152.61,4035.01,6798.93,1984.22,83.434
1698358440,0.63244,0.63249,0.63244,0.63246,24,38.95,24,7.32371,150.377,0.8243207596940122,1.38265,0.899,1.7176523128188392,1.05633,7.73405,158.844,0.87072,1.46049,0.94961,1.81426,0.63246,4.63089,95.107,0.5213954628166826,0.598773711438973,0.87449,0.56858,1.08631,4153.37,4035.01,6798.93,1984.34,83.445
1698358500,0.63246,0.63247,0.63246,0.63247,8,38.95,8,7.32384,150.38,0.824313964702876,1.38265,0.89901,1.7176523128188392,1.05633,7.73446,158.847,0.87071,1.46052,0.94966,1.81432,0.63247,4.63091,95.11,0.5213900258088062,0.5987701261608656,0.87448,0.56857,1.08631,4153.13,4035.01,6798.93,1984.19,83.444
1698358560,0.63247,0.63248,0.63242,0.63247,29,39.25,0,7.32382,150.38,0.8243751236562686,1.38265,0.89904,1.7177998419624145,1.05633,7.73438,158.848,0.87079,1.46052,0.94966,1.81446,0.63247,4.63104,95.11,0.5214226495570515,0.5987665409256931,0.8745,0.56862,1.08633,4153.87,4035.01,6798.93,1984.13,83.445
1698358620,0.63247,0.63257,0.63247,0.63256,39,37.2,39,7.32385,150.377,0.824313964702876,1.38259,0.89904,1.7176523128188392,1.05633,7.73448,158.848,0.87071,1.46044,0.94967,1.81433,0.63256,4.63181,95.124,0.5214634349839389,0.5988525984214246,0.87458,0.56868,1.08642,4154.37,4035.01,6798.93,1984.04,83.45
1698358680,0.63256,0.63262,0.63256,0.63259,43,36.1,43,7.32382,150.369,0.8242120532770671,1.38255,0.89893,1.7175343077477971,1.05644,7.73512,158.86,0.87071,1.46056,0.94965,1.81434,0.63259,4.63229,95.125,0.5214525582462508,0.5988418398816688,0.87462,0.56866,1.08643,4155.63,4035.01,6798.93,1984.35,83.459
1698358740,0.63259,0.63262,0.63257,0.6326,26,35.7,26,7.32402,150.369,0.8241916740157091,1.38257,0.89889,1.7174163188898621,1.05644,7.73523,158.861,0.87066,1.46057,0.9496199999999999,1.81434,0.6326,4.63219,95.123,0.5214090558324816,0.5988239098410721,0.87464,0.56864,1.08642,4155.13,4035.01,6798.93,1984.38,83.444
1698358800,0.6326,0.63261,0.63258,0.63258,38,29.65,-38,7.32375,150.373,0.8241916740157091,1.38256,0.89892,1.7174163188898621,1.05642,7.73519,158.86,0.87068,1.46054,0.9496399999999999,1.81416,0.63258,4.63211,95.122,0.521365560676524,0.5988131523320779,0.87462,0.56862,1.08632,4155.88,4035.01,6798.93,1984.43,83.451
1698358860,0.63258,0.63258,0.63255,0.63257,42,30.4,-42,7.32379,150.367,0.8242256400112095,1.38257,0.89892,1.7174163188898621,1.05642,7.73508,158.852,0.87066,1.46055,0.9496199999999999,1.81418,0.63257,4.63188,95.118,0.5213954628166826,0.5988167381254641,0.8746,0.5686,1.08628,4156.11,4035.01,6798.93,1984.58,83.436
1698358920,0.63257,0.63265,0.63257,0.63261,51,31.6,51,7.32382,150.373,0.8241984669908514,1.38249,0.89893,1.7172688556120348,1.05642,7.73492,158.855,0.87065,1.46048,0.9496399999999999,1.81406,0.63261,4.6323,95.129,0.5214444009907443,0.5988705301800804,0.87461,0.56865,1.08633,4155.63,4035.01,6798.93,1984.44,83.434
1698358980,0.63261,0.63263,0.63258,0.63259,36,32.75,-36,7.3239,150.377,0.824218846588146,1.38259,0.89905,1.717239365995226,1.05634,7.73451,158.852,0.87064,1.46046,0.94968,1.81388,0.63259,4.63218,95.127,0.5214226495570515,0.5988669437424393,0.87464,0.56873,1.08628,4155.5,4035.01,6798.93,1984.41,83.39
1698359040,0.63259,0.63259,0.63257,0.63257,6,33,-6,7.32379,150.368,0.824218846588146,1.38257,0.89905,1.717239365995226,1.05634,7.73452,158.837,0.87065,1.46046,0.94967,1.8139,0.63257,4.63197,95.12,0.5214117745206922,0.5988669437424393,0.87462,0.5687099999999999,1.08627,4155.13,4035.01,6798.93,1984.54,83.399
1698359100,0.63257,0.63257,0.63256,0.63257,19,30.95,0,7.32388,150.371,0.8242324335462601,1.38257,0.89899,1.717239365995226,1.05634,7.73451,158.843,0.87065,1.46044,0.94963,1.81384,0.63257,4.63207,95.121,0.5214036185411127,0.5988669437424393,0.8746,0.56868,1.0862,4155.12,4035.01,6798.93,1984.8,83.416
1698359160,0.63257,0.63257,0.63256,0.63257,21,31.7,0,7.32398,150.37,0.8242324335462601,1.38258,0.89901,1.717327837884252,1.05628,7.73425,158.833,0.87064,1.46039,0.9495899999999999,1.81385,0.63257,4.63213,95.119,0.5214036185411127,0.5988920497080401,0.87462,0.5686899999999999,1.0862399999999999,4154.87,4035.01,6798.93,1984.73,83.39
1698359220,0.63257,0.63257,0.63252,0.63252,14,29.55,-14,7.32408,150.371,0.8242052600779698,1.38258,0.89901,1.7173868242082846,1.05632,7.7346,158.837,0.87061,1.46045,0.94963,1.814,0.63252,4.63182,95.114,0.5213546880213547,0.5988131523320779,0.87453,0.56863,1.08621,4154.37,4035.01,6798.93,1984.61,83.384
1698359280,0.63252,0.63252,0.63247,0.63249,16,28.5,-16,7.32402,150.367,0.8241984669908514,1.38258,0.89901,1.7174163188898621,1.05631,7.73435,158.833,0.87054,1.4604300000000001,0.9496,1.81404,0.63249,4.63153,95.107,0.5213220727765614,0.598788052980767,0.87448,0.56862,1.08618,4154.86,4035.01,6798.93,1984.54,83.384
1698359340,0.63249,0.63249,0.63246,0.63247,12,28.75,-12,7.32394,150.367,0.8241984669908514,1.38257,0.89901,1.7175343077477971,1.0563,7.7342,158.832,0.87051,1.4604300000000001,0.94961,1.8141,0.63247,4.63111,95.102,0.5212976140208206,0.5987629557334547,0.87444,0.5685699999999999,1.08618,4154.37,4035.01,6798.93,1984.58,83.391
1698359400,0.63247,0.63252,0.63247,0.63252,24,27.45,24,7.32413,150.366,0.8241780884013418,1.38257,0.89901,1.7175343077477971,1.0563,7.73428,158.832,0.87056,1.46037,0.9496,1.81405,0.63252,4.63155,95.109,0.5213438158196567,0.598831081728466,0.87451,0.56863,1.08626,4154.11,4035.01,6798.93,1984.58,83.429
1698359460,0.63252,0.63253,0.63251,0.63251,20,27.15,-20,7.32403,150.368,0.8241780884013418,1.38254,0.89903,1.7175343077477971,1.05629,7.73415,158.835,0.87052,1.46035,0.94963,1.81405,0.63251,4.63148,95.11,0.5213329440714018,0.598831081728466,0.87448,0.56865,1.08627,4153.24,4035.01,6798.93,1984.52,83.441
1698359520,0.63251,0.63255,0.63251,0.63251,15,25.9,0,7.32389,150.368,0.8241237504223633,1.38262,0.89904,1.7175638074954487,1.05628,7.73419,158.832,0.87047,1.46044,0.94963,1.81411,0.63251,4.63168,95.111,0.5213139196029674,0.5988418398816688,0.87454,0.56865,1.08629,4153.87,4035.01,6798.93,1984.57,83.426
1698359580,0.63251,0.63252,0.63251,0.63251,6,24.45,0,7.32364,150.369,0.8241373342453787,1.38257,0.89904,1.717593308256471,1.05629,7.73413,158.832,0.8704999999999999,1.46037,0.94963,1.81412,0.63251,4.63147,95.11,0.5213139196029674,0.598831081728466,0.8745,0.5686599999999999,1.0863099999999999,4154.13,4035.01,6798.93,1984.47,83.44
1698359640,0.63251,0.63253,0.63247,0.63249,24,24.45,-24,7.32387,150.369,0.8241509185161986,1.38258,0.89904,1.7177408272639825,1.0563,7.73408,158.836,0.87051,1.46042,0.94963,1.81427,0.63249,4.6314,95.107,0.5213057666843911,0.5988167381254641,0.8745,0.5686399999999999,1.08636,4154.36,4035.01,6798.93,1984.56,83.451
1698359700,0.63249,0.63252,0.63249,0.63252,6,24.35,6,7.32378,150.37,0.8241780884013418,1.38256,0.89908,1.7176523128188392,1.05631,7.73423,158.842,0.8705499999999999,1.4604000000000001,0.94968,1.81419,0.63252,4.63163,95.113,0.5213410978400839,0.598831081728466,0.8745,0.5686899999999999,1.08635,4153.99,4035.01,6798.93,1984.73,83.441
1698359760,0.63252,0.63252,0.63251,0.63251,3,23.05,-3,7.3237,150.376,0.8241780884013418,1.38256,0.89908,1.717593308256471,1.05631,7.73415,158.846,0.8705499999999999,1.46038,0.9496899999999999,1.81415,0.63251,4.63161,95.113,0.5213438158196567,0.5988274957632955,0.87448,0.56868,1.0863,4154.37,4035.01,6798.93,1984.83,83.449
1698359820,0.63251,0.63254,0.63251,0.63252,12,21.7,12,7.32375,150.378,0.8241848811525402,1.38256,0.89907,1.717593308256471,1.05634,7.73426,158.855,0.87057,1.4604300000000001,0.94972,1.81419,0.63252,4.63161,95.118,0.5213492518638236,0.5988239098410721,0.87451,0.5686899999999999,1.08637,4154.87,4035.01,6798.93,1984.88,83.445
1698359880,0.63252,0.63258,0.63251,0.63258,15,20.3,15,7.32385,150.378,0.8241916740157091,1.38255,0.89902,1.7176228100309174,1.05631,7.73428,158.853,0.8705499999999999,1.46039,0.94963,1.81418,0.63258,4.63191,95.12700000000001,0.5213981813631434,0.5988705301800804,0.87458,0.5687,1.08644,4155.13,4035.01,6798.93,1984.94,83.46
1698359940,0.63258,0.63262,0.63258,0.63262,22,20.1,22,7.32373,150.378,0.8241848811525402,1.38246,0.89905,1.717593308256471,1.0563,7.73423,158.85299999999998,0.8705499999999999,1.4603000000000002,0.94966,1.81415,0.63262,4.63237,95.13300000000001,0.5214280872453475,0.5989315061929518,0.87459,0.5687599999999999,1.08653,4155.61,4035.01,6798.93,1984.94,83.459
1698360000,0.63262,0.63262,0.63261,0.63261,12,18.8,-12,7.32383,150.371,0.8241848811525402,1.38246,0.89904,1.7175343077477971,1.0563,7.73417,158.844,0.87054,1.46029,0.94963,1.81409,0.63261,4.63244,95.128,0.5214226495570515,0.5989243318999078,0.87458,0.5687599999999999,1.0865099999999999,4156.12,4035.01,6798.93,1984.88,83.46
1698360060,0.63261,0.63262,0.63261,0.63262,5,16.95,5,7.32357,150.369,0.8241916740157091,1.38246,0.89904,1.7176228100309174,1.0563,7.73423,158.844,0.8705499999999999,1.4603000000000002,0.94965,1.81416,0.63262,4.63227,95.12700000000001,0.5214253683870228,0.5989207448178383,0.87459,0.5687599999999999,1.08652,4155.37,4035.01,6798.93,1984.83,83.461
1698360120,0.63262,0.63262,0.63254,0.63256,28,15.8,-28,7.3236,150.367,0.8241848811525402,1.38246,0.89904,1.7176818166202892,1.05634,7.73425,158.845,0.87056,1.46034,0.94967,1.81429,0.63256,4.6314,95.119,0.5213818705095986,0.5988705301800804,0.8745,0.56868,1.08643,4155.88,4035.01,6798.93,1985.09,83.466
1698360180,0.63256,0.63257,0.63255,0.63257,8,14.4,8,7.32333,150.367,0.8241169586787758,1.38238,0.89899,1.7175343077477971,1.05645,7.73492,158.862,0.87061,1.46041,0.94972,1.81433,0.63257,4.63138,95.119,0.5213546880213547,0.5988023952095809,0.87446,0.56867,1.0864,4156.36,4035.01,6798.93,1985.18,83.475
1698360240,0.63257,0.63258,0.63256,0.63257,11,14.65,0,7.32451,150.368,0.8241169586787758,1.38238,0.89907,1.7175638074954487,1.05643,7.73561,158.85899999999998,0.87059,1.46037,0.94979,1.81436,0.63257,4.63242,95.119,0.5213465338275699,0.5988095665816358,0.87445,0.56873,1.08644,4156.37,4035.01,6798.93,1985.18,83.465
1698360300,0.63257,0.63258,0.63257,0.63257,8,14.1,0,7.32452,150.366,0.8241169586787758,1.38237,0.89904,1.717593308256471,1.05642,7.73568,158.858,0.87056,1.46036,0.94978,1.81437,0.63257,4.63252,95.12,0.5213438158196567,0.5988167381254641,0.87446,0.5687,1.08643,4155.88,4035.01,6798.93,1985.09,83.43
1698360360,0.63257,0.6326,0.63257,0.63259,15,13.8,15,7.32441,150.37,0.8241169586787758,1.38237,0.89905,1.7175638074954487,1.05642,7.73562,158.858,0.87056,1.46036,0.94979,1.81432,0.63259,4.63273,95.125,0.5213574061426329,0.5988346677365846,0.87448,0.56874,1.08647,4155.61,4035.01,6798.93,1985.09,83.416
1698360420,0.63259,0.63261,0.63256,0.63256,19,14.05,-19,7.32422,150.369,0.8241237504223633,1.38237,0.89908,1.7176818166202892,1.05636,7.73509,158.852,0.87054,1.46029,0.94979,1.81433,0.63256,4.63243,95.118,0.5213601242922536,0.5988525984214246,0.87446,0.56872,1.08645,4156.86,4035.01,6798.93,1985.09,83.42
1698360480,0.63256,0.63257,0.63256,0.63257,10,13.75,10,7.32419,150.369,0.8241373342453787,1.38237,0.89908,1.7177408272639825,1.05636,7.73499,158.853,0.87053,1.46027,0.94979,1.81439,0.63257,4.63238,95.119,0.5213519699284184,0.598838253787652,0.87445,0.56873,1.0865,4156.63,4035.01,6798.93,1985.29,83.446
1698360540,0.63257,0.63257,0.63256,0.63256,1,13.2,-1,7.32413,150.371,0.8241305422778968,1.38237,0.89907,1.7177408272639825,1.05638,7.735,158.852,0.87054,1.46028,0.94979,1.81441,0.63256,4.63239,95.12,0.5213492518638236,0.598838253787652,0.87444,0.56872,1.08653,4156.37,4035.01,6798.93,1985.29,83.446
1698360600,0.63256,0.63267,0.63256,0.63266,34,13.7,34,7.32414,150.37,0.8241101670471308,1.38227,0.89903,1.7175638074954487,1.05639,7.73509,158.855,0.87056,1.46019,0.94977,1.81424,0.63266,4.63307,95.134,0.5214172119821675,0.598917157778736,0.87452,0.56878,1.08657,4156.63,4035.01,6815.81,1985.45,83.439
1698360660,0.63266,0.63277,0.63266,0.63277,26,14,26,7.32374,150.369,0.8240830016399251,1.38218,0.89904,1.7174163188898621,1.05645,7.73547,158.864,0.87054,1.4602,0.9498,1.81419,0.63277,4.63375,95.15,0.5214824703667587,0.5989924946240424,0.8746,0.56888,1.08664,4156.63,4035.01,6814.31,1985.41,83.45
1698360720,0.63277,0.63283,0.63277,0.63282,23,14.4,23,7.32359,150.368,0.8241033755274261,1.38217,0.89904,1.717327837884252,1.05646,7.73539,158.858,0.8706,1.46017,0.94979,1.81413,0.63282,4.63403,95.16,0.5215586257973328,0.5990247876457128,0.87465,0.56893,1.08669,4156.36,4035.01,6814.82,1985.34,83.45
1698360780,0.63282,0.63282,0.63281,0.63282,10,14.6,0,7.32322,150.368,0.8241033755274261,1.38218,0.89902,1.7172688556120348,1.05646,7.73494,158.861,0.87059,1.46016,0.94979,1.81409,0.63282,4.63379,95.158,0.5215450249820067,0.5990247876457128,0.87465,0.56892,1.08666,4156.37,4035.01,6815.8,1985.45,83.454
1698360840,0.63282,0.63283,0.63278,0.6328,26,14.7,-26,7.32312,150.368,0.8241033755274261,1.3822,0.89905,1.717239365995226,1.05649,7.735,158.863,0.87062,1.46023,0.9498,1.81411,0.6328,4.63355,95.153,0.5215287049399199,0.5989996705501812,0.87466,0.5689,1.08664,4156.49,4035.01,6814.81,1985.45,83.435
1698360900,0.6328,0.63281,0.63279,0.63281,6,14.7,6,7.32313,150.368,0.8240897928238261,1.38221,0.89905,1.7171803897999485,1.05649,7.73497,158.863,0.87057,1.46027,0.9498,1.81402,0.63281,4.63347,95.154,0.5215178254792748,0.5989960825656201,0.87464,0.56891,1.08657,4156.98,4035.01,6813.82,1985.35,83.435
1698360960,0.63281,0.63281,0.63273,0.63273,16,15.35,-16,7.32317,150.367,0.8241101670471308,1.38227,0.89907,1.7173573305397656,1.05642,7.73468,158.852,0.87056,1.46024,0.94979,1.8142,0.63273,4.63311,95.144,0.5214770315441457,0.5989602050839743,0.87461,0.56887,1.08657,4156.61,4035.01,6814.8,1985.34,83.441
1698361020,0.63273,0.63273,0.63262,0.63263,47,17.1,-47,7.3235,150.366,0.8241101670471308,1.38222,0.89908,1.7173868242082846,1.05644,7.73493,158.852,0.87056,1.46017,0.9498,1.81419,0.63263,4.63237,95.127,0.5213873073473899,0.5988705301800804,0.87443,0.56877,1.08641,4156.11,4035.01,6813.8,1985.35,83.454
